"act_key","avg_presence","avg_people_cnt","avg_activity","max_activity","cnt"
"5544824","0","0.0000","0","0","0"
"5544825","0","0.0000","0","0","0"
"5544826","0","0.0000","0","0","0"
"5544827","0","0.0000","0","0","0"
"5544828","0","0.0000","0","0","0"
"5544829","0","0.0000","0","0","0"
"5544830","0","0.0000","0","0","0"
"5544831","0","0.0000","0","0","0"
"5544832","0","0.0000","0","0","0"
"5544833","0","0.0000","0","0","0"
"5544834","0","0.0000","0","0","0"
"5544835","0","0.0000","0","0","0"
"5544836","0","0.0000","0","0","0"
"5544837","0","0.0000","0","0","0"
"5544838","0","0.0000","0","0","0"
"5544839","0","0.0000","0","0","0"
"5544840","0","0.0000","0","0","0"
"5544841","0","0.0000","0","0","0"
"5544842","0","0.0000","0","0","0"
"5544843","0","0.0000","0","0","0"
"5544844","0","0.0000","0","0","0"
"5544845","0","0.0000","0","0","0"
"5544846","0","0.0000","0","0","0"
"5544847","0","0.0000","0","0","0"
"5544848","0","0.0000","0","0","0"
"5544849","0","0.0000","0","0","0"
"5544850","0","0.0000","0","0","0"
"5544851","0","0.0000","0","0","0"
"5544852","0","0.0000","0","0","0"
"5544853","0","0.0000","0","0","0"
"5544854","0","0.0000","0","0","0"
"5544855","0","0.0000","0","0","0"
"5544856","0","0.0000","0","0","0"
"5544857","0","0.0000","0","0","0"
"5544858","0","0.0000","0","0","0"
"5544859","0","0.0000","0","0","0"
"5544860","0","0.0000","0","0","0"
"5544861","0","0.0000","0","0","0"
"5544862","0","0.0000","0","0","0"
"5544863","0","0.0000","0","0","0"
"5544864","0","0.0000","0","0","0"
"5544865","0","0.0000","0","0","0"
"5544866","0","0.0000","0","0","0"
"5544867","0","0.0000","0","0","0"
"5544868","0","0.0000","0","0","0"
"5544869","0","0.0000","0","0","0"
"5544870","0","0.0000","0","0","0"
"5544871","0","0.0000","0","0","0"
"5544872","0","0.0000","0","0","0"
"5544873","0","0.0000","0","0","0"
"5544874","0","0.0000","0","0","0"
"5544875","0","0.0000","0","0","0"
"5544876","0","0.0000","0","0","0"
"5544877","0","0.0000","0","0","0"
"5544878","0","0.0000","0","0","0"
"5544879","0","0.0000","0","0","0"
"5544880","0","0.0000","0","0","0"
"5544881","0","0.0000","0","0","0"
"5544882","0","0.0000","0","0","0"
"5544883","0","0.0000","0","0","0"
"5544884","0","0.0000","0","0","0"
"5544885","0","0.0000","0","0","0"
"5544886","0","0.0000","0","0","0"
"5544887","0","0.0000","0","0","0"
"5544888","0","0.0000","0","0","0"
"5544889","0","0.0000","0","0","0"
"5544890","0","0.0000","0","0","0"
"5544891","0","0.0000","0","0","0"
"5544892","0","0.0000","0","0","0"
"5544893","0","0.0000","0","0","0"
"5544894","1","2.0000","0.85396001","1.6674","5"
"5544895","1","1.0000","0.4104","0.4104","1"
"5544896","1","2.0000","5.5845002","11.034","2"
"5544897","0","2.0000","0","0","0"
"5544898","1","2.0000","0.46644999","0.6658","2"
"5544899","1","1.0000","5.40838894","21.6056","9"
"5544900","1","2.0000","3.21829999","7.9592","4"
"5544901","0","0.0000","0","0","0"
"5544902","1","2.0000","7.6222159099999995","53.3477","25"
"5544903","1","1.0000","9.25726692","23.0097","3"
"5544904","1","1.0000","1.8177000300000001","4.7519","6"
"5544905","1","2.0000","11.07116266","55.1287","8"
"5544906","0","0.0000","0","0","0"
"5544907","1","2.0000","0.09215","0.1511","2"
"5544908","0","0.0000","0","0","0"
"5544909","0","2.0000","0","0","0"
"5544910","1","2.0000","8.21394555","44.4676","11"
"5544911","0","2.0000","0","0","0"
"5544912","0","0.0000","0","0","0"
"5544913","0","0.0000","0","0","0"
"5544914","0","0.0000","0","0","0"
"5544915","1","1.0000","3.56729997","7.0305","2"
"5544916","1","2.0000","9.35363044","37.0589","23"
"5544917","1","2.0000","5.02634802","14.8982","25"
"5544918","1","2.0000","7.31214239","22.8981","59"
"5544919","0","2.0000","0","0","0"
"5544920","0","0.0000","0","0","0"
"5544921","1","2.0000","4.02790579","21.5051","69"
"5544922","1","2.0000","3.6673","17.3068","23"
"5544923","1","1.0000","2.19060001","3.7895","2"
"5544924","0","0.0000","0","0","0"
"5544925","0","0.0000","0","0","0"
"5544926","0","0.0000","0","0","0"
"5544927","0","0.0000","0","0","0"
"5544928","0","0.0000","0","0","0"
"5544929","0","0.0000","0","0","0"
"5544930","0","0.0000","0","0","0"
"5544931","1","2.0000","6.72524813","16.2031","27"
"5544932","1","2.0000","13.01548868","33.1615","9"
"5544933","1","2.0000","6.11821672","23.4307","12"
"5544934","0","0.0000","0","0","0"
"5544935","0","0.0000","0","0","0"
"5544936","0","0.0000","0","0","0"
"5544937","0","0.0000","0","0","0"
"5544938","0","0.0000","0","0","0"
"5544939","0","0.0000","0","0","0"
"5544940","0","0.0000","0","0","0"
"5544941","0","0.0000","0","0","0"
"5544942","0","2.0000","0","0","0"
"5544943","1","2.0000","7.47742502","18.2208","12"
"5544944","1","2.0000","9.87393707","42.0344","62"
"5544945","1","2.0000","13.0988126","35.7993","16"
"5544946","1","1.0000","5.76490623","16.8978","16"
"5544947","0","0.0000","0","0","0"
"5544948","1","1.0000","0.26339999","0.2634","1"
"5544949","1","2.0000","8.2178","28.8501","60"
"5544950","1","1.0000","4.2270916","9.081","12"
"5544951","1","1.0000","3.39162502","4.9471","4"
"5544952","0","0.0000","0","0","0"
"5544953","0","0.0000","0","0","0"
"5544954","0","0.0000","0","0","0"
"5544955","1","1.0000","2.21176665","7.3004999999999995","9"
"5544956","1","2.0000","5.02848098","27.5424","21"
"5544957","0","0.0000","0","0","0"
"5544958","1","1.0000","7.54147146","32.4478","28"
"5544959","1","1.0000","6.73102172","28.7557","23"
"5544960","1","1.0000","3.75086367","8.071","11"
"5544961","1","2.0000","8.01126673","33.6693","9"
"5544962","0","2.0000","0","0","0"
"5544963","1","2.0000","2.29271663","6.0023","6"
"5544964","0","0.0000","0","0","0"
"5544965","1","2.0000","9.13437317","39.5062","15"
"5544966","1","2.0000","8.6681611","42.7461","18"
"5544967","1","2.0000","1.65188334","2.9429","6"
"5544968","1","2.0000","5.62488216","14.8511","28"
"5544969","0","0.0000","0","0","0"
"5544970","1","2.0000","3.58180278","26.2869","36"
"5544971","0","0.0000","0","0","0"
"5544972","0","0.0000","0","0","0"
"5544973","0","0.0000","0","0","0"
"5544974","0","0.0000","0","0","0"
"5544975","0","0.0000","0","0","0"
"5544976","0","2.0000","0","0","0"
"5544977","1","2.0000","6.80451886","17.5883","16"
"5544978","1","2.0000","0.79007999","1.8239","5"
"5544979","1","1.0000","3.81817426","9.9866","35"
"5544980","1","2.0000","4.33044631","21.2213","54"
"5544981","1","2.0000","3.6818934","12.8837","15"
"5544982","1","2.0000","5.82378337","47.6104","36"
"5544983","1","2.0000","3.05310526","6.549","38"
"5544984","1","2.0000","7.6212021199999995","29.2411","47"
"5544985","1","2.0000","7.66183961","35.6192","48"
"5544986","1","2.0000","6.66926933","19.3298","49"
"5544987","1","2.0000","8.22749994","25.8594","9"
"5544988","1","1.0000","3.1637833300000002","4.9329","6"
"5544989","1","2.0000","8.29096761","45.793","68"
"5544990","0","0.0000","0","0","0"
"5544991","1","2.0000","10.34017617","42.3595","63"
"5544992","1","2.0000","10.71885219","57.9971","69"
"5544993","1","2.0000","7.94852876","37.7906","52"
"5544994","1","2.0000","7.03120117","43.5448","85"
"5544995","1","2.0000","7.02333185","27.8189","22"
"5544996","0","2.0000","0","0","0"
"5544997","1","2.0000","6.02508054","26.6913","36"
"5544998","1","2.0000","5.75327035","18.3326","27"
"5544999","1","2.0000","5.81498577","19.6245","7"
"5545000","1","2.0000","2.61154831","10.6441","29"
"5545001","1","2.0000","5.79244757","35.7543","21"
"5545002","0","3.0000","0","0","0"
"5545003","0","2.0000","0","0","0"
"5545004","0","2.0000","0","0","0"
"5545005","0","2.0000","0","0","0"
"5545006","0","2.0000","0","0","0"
"5545007","0","2.0000","0","0","0"
"5545008","0","2.0000","0","0","0"
"5545009","0","2.0000","0","0","0"
"5545010","1","2.0000","6.5329111399999995","32.0743","18"
"5545011","1","2.0000","11.42056667","35.584","9"
"5545012","0","2.0000","0","0","0"
"5545013","0","2.0000","0","0","0"
"5545014","0","2.0000","0","0","0"
"5545015","1","2.0000","8.60646657","44.2455","12"
"5545016","1","2.0000","0.1935","0.1935","1"
"5545017","0","2.0000","0","0","0"
"5545018","0","2.0000","0","0","0"
"5545019","0","2.0000","0","0","0"
"5545020","0","2.0000","0","0","0"
"5545021","0","2.0000","0","0","0"
"5545022","0","2.0000","0","0","0"
"5545023","0","2.0000","0","0","0"
"5545024","0","2.0000","0","0","0"
"5545025","0","0.0000","0","0","0"
"5545026","0","0.0000","0","0","0"
"5545027","0","0.0000","0","0","0"
"5545028","1","2.0000","3.4878375","12.693","8"
"5545029","1","2.0000","0.70364168","2.1152","12"
"5545030","0","2.0000","0","0","0"
"5545031","0","2.0000","0","0","0"
"5545032","0","2.0000","0","0","0"
"5545033","0","2.0000","0","0","0"
"5545034","0","2.0000","0","0","0"
"5545035","0","2.0000","0","0","0"
"5545036","0","2.0000","0","0","0"
"5545037","0","2.0000","0","0","0"
"5545038","1","2.0000","5.33801998","22.645","50"
"5545039","1","2.0000","7.84394877","35.1169","39"
"5545040","0","2.0000","0","0","0"
"5545041","1","2.0000","3.56183336","19.7719","6"
"5545042","0","2.0000","0","0","0"
"5545043","1","2.0000","5.16241668","16.4832","6"
"5545044","1","1.0000","0","0","0"
"5545045","1","2.0000","1.91480004","3.7404","2"
"5545046","1","2.0000","8.53761683","11.1569","6"
"5545047","0","0.0000","0","0","0"
"5545048","0","0.0000","0","0","0"
"5545049","0","2.0000","0","0","0"
"5545050","0","0.0000","0","0","0"
"5545051","1","1.0000","6.33246002","13.8225","10"
"5545052","1","2.0000","16.24542499","18.5196","4"
"5545053","1","2.0000","5.03467861","14.5128","14"
"5545054","1","2.0000","8.55758668","39.7665","30"
"5545055","1","2.0000","9.16054705","26.6183","17"
"5545056","1","2.0000","4.92786482","24.5516","37"
"5545057","1","2.0000","4.48919357","25.1203","31"
"5545058","1","2.0000","3.8163384799999998","11.1342","13"
"5545059","0","2.0000","0","0","0"
"5545060","0","2.0000","0","0","0"
"5545061","1","2.0000","5.9668067","16.9791","15"
"5545062","0","2.0000","0","0","0"
"5545063","0","2.0000","0","0","0"
"5545064","1","2.0000","3.56106676","10.3408","3"
"5545065","1","2.0000","4.15360907","15.0234","11"
"5545066","1","2.0000","1.95548893","5.8253","9"
"5545067","1","2.0000","2.76985552","7.7811","9"
"5545068","1","2.0000","0.9585889","1.909","9"
"5545069","0","2.0000","0","0","0"
"5545070","0","2.0000","0","0","0"
"5545071","1","2.0000","4.74654849","13.7201","33"
"5545072","0","0.0000","0","0","0"
"5545073","0","0.0000","0","0","0"
"5545074","0","2.0000","0","0","0"
"5545075","0","2.0000","0","0","0"
"5545076","0","2.0000","0","0","0"
"5545077","0","0.0000","0","0","0"
"5545078","0","0.0000","0","0","0"
"5545079","0","0.0000","0","0","0"
"5545080","0","0.0000","0","0","0"
"5545081","0","0.0000","0","0","0"
"5545082","0","0.0000","0","0","0"
"5545083","0","0.0000","0","0","0"
"5545084","0","0.0000","0","0","0"
"5545085","1","2.0000","1.61563999","5.173","10"
"5545086","0","2.0000","0","0","0"
"5545087","0","2.0000","0","0","0"
"5545088","1","2.0000","1.68000713","6.4834","14"
"5545089","0","2.0000","0","0","0"
"5545090","0","2.0000","0","0","0"
"5545091","1","2.0000","1.62109999","5.0442","14"
"5545092","1","2.0000","4.41220905","19.7023","22"
"5545093","1","2.0000","4.61397494","19.8709","12"
"5545094","1","1.0000","0.0675","0.0675","1"
"5545095","1","2.0000","5.51389995","25.3268","29"
"5545096","0","2.0000","0","0","0"
"5545097","1","2.0000","2.52549998","7.2539","5"
"5545098","1","2.0000","2.63386669","7.4846","3"
"5545099","0","0.0000","0","0","0"
"5545100","0","2.0000","0","0","0"
"5545101","1","2.0000","2.3734499700000002","4.4845","2"
"5545102","0","2.0000","0","0","0"
"5545103","1","2.0000","0.92780002","2.9388","5"
"5545104","1","1.0000","2.0047","3.9920999999999998","2"
"5545105","1","2.0000","8.0350476","19.6943","21"
"5545106","1","2.0000","0.648","0.648","1"
"5545107","0","2.0000","0","0","0"
"5545108","0","2.0000","0","0","0"
"5545109","1","2.0000","0.14185","0.255","2"
"5545110","1","2.0000","2.34775557","11.533","9"
"5545111","0","2.0000","0","0","0"
"5545112","1","2.0000","1.87501428","4.6299","7"
"5545113","1","2.0000","6.58909669","33.6382","91"
"5545114","1","2.0000","8.9322","36.1247","10"
"5545115","1","2.0000","4.19438336","14.8886","6"
"5545116","0","0.0000","0","0","0"
"5545117","1","2.0000","4.77360766","16.0555","13"
"5545118","1","2.0000","10.37511419","24.8429","7"
"5545119","1","2.0000","6.29081109","18.1106","9"
"5545120","1","2.0000","4.23926917","8.5524","13"
"5545121","1","1.0000","0.676","0.676","1"
"5545122","1","2.0000","10.93735024","24.740099999999998","8"
"5545123","1","2.0000","7.85417695","26.9157","39"
"5545124","0","0.0000","0","0","0"
"5545125","1","2.0000","7.52006679","27.5421","6"
"5545126","1","2.0000","8.45964856","40.0788","35"
"5545127","1","2.0000","7.64924908","46.668","57"
"5545128","1","2.0000","3.99146001","14.4376","10"
"5545129","1","2.0000","5.44586502","19.9472","40"
"5545130","1","2.0000","6.6068975","37.4888","39"
"5545131","1","2.0000","5.38493139","36.087","67"
"5545132","0","2.0000","0","0","0"
"5545133","0","2.0000","0","0","0"
"5545134","0","2.0000","0","0","0"
"5545135","1","2.0000","7.4773875","26.0832","8"
"5545136","1","2.0000","14.85993614","50.5325","36"
"5545137","1","2.0000","9.15752725","30.2722","33"
"5545138","1","2.0000","9.67857397","75.6287","73"
"5545139","1","2.0000","1.98500001","4.1472","9"
"5545140","1","2.0000","1.7352091","8.0127","11"
"5545141","1","2.0000","11.95902908","50.7242","31"
"5545142","1","1.0000","0.34406667","0.9038","3"
"5545143","1","1.0000","3.64097501","8.2179","4"
"5545144","1","2.0000","9.02268576","27.8599","21"
"5545145","1","1.0000","3.85595336","11.288","15"
"5545146","1","2.0000","12.58811946","78.9704","72"
"5545147","0","2.0000","0","0","0"
"5545148","0","2.0000","0","0","0"
"5545149","0","0.0000","0","0","0"
"5545150","1","2.0000","4.42634799","12.8841","25"
"5545151","1","2.0000","3.07567268","22.4077","11"
"5545152","0","0.0000","0","0","0"
"5545153","1","2.0000","1.19800003","3.6056","5"
"5545154","0","0.0000","0","0","0"
"5545155","1","2.0000","2.43650008","10.6527","6"
"5545156","1","2.0000","1.18522001","1.9622000000000002","5"
"5545157","1","2.0000","4.48414296","44.5684","14"
"5545158","0","2.0000","0","0","0"
"5545159","1","2.0000","6.5958171100000005","30.0752","35"
"5545160","1","1.0000","11.84757158","20.3533","7"
"5545161","1","2.0000","4.16720004","20.9424","12"
"5545162","0","0.0000","0","0","0"
"5545163","0","0.0000","0","0","0"
"5545164","1","1.0000","0.28044999","0.288","2"
"5545165","1","1.0000","14.21536616","36.7982","3"
"5545166","1","1.0000","7.75333802","25.1697","50"
"5545167","1","2.0000","4.2665087","17.6071","23"
"5545168","0","0.0000","0","0","0"
"5545169","0","0.0000","0","0","0"
"5545170","0","0.0000","0","0","0"
"5545171","1","2.0000","7.09170817","31.6947","49"
"5545172","0","0.0000","0","0","0"
"5545173","1","2.0000","6.66401568","28.8444","32"
"5545174","1","1.0000","4.80539007","9.7362","10"
"5545175","1","2.0000","4.97410245","15.8277","81"
"5545176","1","2.0000","2.34117996","7.1491","5"
"5545177","1","2.0000","1.00445003","2.1082","4"
"5545178","1","2.0000","6.70013331","26.0745","9"
"5545179","1","1.0000","2.08353994","6.3643","5"
"5545180","0","0.0000","0","0","0"
"5545181","1","2.0000","6.69938997","20.0572","10"
"5545182","1","2.0000","2.07809995","4.0561","5"
"5545183","1","2.0000","8.42796245","82.1391","40"
"5545184","1","1.0000","0.46309999","0.4631","1"
"5545185","1","1.0000","18.99087667","41.7544","13"
"5545186","1","2.0000","5.50119416","24.3562","69"
"5545187","1","2.0000","9.49952308","21.4126","13"
"5545188","0","0.0000","0","0","0"
"5545189","0","2.0000","0","0","0"
"5545190","0","0.0000","0","0","0"
"5545191","0","0.0000","0","0","0"
"5545192","1","1.0000","6.33092278","40.6254","66"
"5545193","1","1.0000","5.95045944","13.732099999999999","37"
"5545194","1","2.0000","14.48140001","65.7511","49"
"5545195","0","0.0000","0","0","0"
"5545196","1","1.0000","3.52107505","13.3458","12"
"5545197","0","0.0000","0","0","0"
"5545198","1","1.0000","6.68485624","34.2528","32"
"5545199","1","1.0000","6.52034204","36.9166","19"
"5545200","0","0.0000","0","0","0"
"5545201","1","1.0000","10.22788814","33.207","42"
"5545202","0","0.0000","0","0","0"
"5545203","1","2.0000","12.37002178","45.0691","32"
"5545204","1","2.0000","10.91003935","25.4143","28"
"5545205","1","2.0000","7.0918464","20.2897","28"
"5545206","1","1.0000","3.46225003","7.6569","10"
"5545207","0","0.0000","0","0","0"
"5545208","1","2.0000","15.36307337","53.2174","15"
"5545209","1","2.0000","6.82434707","35.6083","34"
"5545210","1","2.0000","4.49113855","17.1781","13"
"5545211","0","0.0000","0","0","0"
"5545212","1","1.0000","4.6946199","9.8501","5"
"5545213","0","0.0000","0","0","0"
"5545214","0","0.0000","0","0","0"
"5545215","0","0.0000","0","0","0"
"5545216","1","1.0000","13.1878124","50.125","8"
"5545217","1","1.0000","7.30290269","28.8633","37"
"5545218","0","0.0000","0","0","0"
"5545219","0","0.0000","0","0","0"
"5545220","0","0.0000","0","0","0"
"5545221","1","1.0000","5.92257492","23.8823","8"
"5545222","0","0.0000","0","0","0"
"5545223","0","2.0000","0","0","0"
"5545224","1","1.0000","10.98174288","41.01","14"
"5545225","0","2.0000","0","0","0"
"5545226","0","2.0000","0","0","0"
"5545227","0","2.0000","0","0","0"
"5545228","1","2.0000","8.63718333","17.5016","12"
"5545229","1","1.0000","10.80735892","37.7378","51"
"5545230","1","2.0000","6.13599096","31.1911","122"
"5545231","1","2.0000","11.53851044","52.6966","192"
"5545232","1","2.0000","11.59361849","76.0102","119"
"5545233","1","2.0000","16.38401645","71.1345","85"
"5545234","1","2.0000","14.01306131","89.073","150"
"5545235","1","2.0000","17.77141846","59.25","38"
"5545236","1","1.0000","0.0357","0.0357","1"
"5545237","0","0.0000","0","0","0"
"5545238","0","0.0000","0","0","0"
"5545239","1","1.0000","37.10987485","94.5363","4"
"5545240","1","1.0000","22.32916656","65.0943","12"
"5545241","0","0.0000","0","0","0"
"5545242","1","1.0000","0.0094","0.0094","1"
"5545243","1","2.0000","4.05418121","11.2596","16"
"5545244","0","0.0000","0","0","0"
"5545245","1","1.0000","0.30109999","0.3011","1"
"5545246","1","1.0000","0.2137","0.2137","1"
"5545247","0","0.0000","0","0","0"
"5545248","1","1.0000","9.43296982","24.3927","53"
"5545249","1","1.0000","0.03986667","0.2392","6"
"5545250","1","1.0000","5.9444259299999995","47.2417","54"
"5545251","1","1.0000","5.37469415","38.9226","17"
"5545252","1","1.0000","8.7056026","29.5263","38"
"5545253","0","0.0000","0","0","0"
"5545254","1","1.0000","2.46004284","16.8988","7"
"5545255","0","0.0000","0","0","0"
"5545256","1","1.0000","2.00378887","17.4219","9"
