act_key,avg_presence,avg_people_cnt,avg_activity,max_activity,cnt,first_eventtime,lastStatus,부재,,,
5546967,0,0,0,0,0,,,부재,,,
5546968,0,0,0,0,0,,,부재,,,
5546969,0,0,0,0,0,,,부재,,,
5546970,0,2,0,0,0,,,재실,,,
5546971,1,2,10.61305844,40.852,12,,,재실,,,
5546972,0,2,0,0,0,,,재실,,,
5546973,0,0,0,0,0,,,부재,,,
5546974,0,0,0,0,0,,,부재,,,
5546975,0,0,0,0,0,,,부재,,,
5546976,1,2,0.0934,0.1762,2,2022-09-25 17:00,주의,재실,,,
5546977,0,0,0,0,0,,,부재,,,
5546978,0,2,0,0,0,,,재실,,,
5546979,0,0,0,0,0,,,부재,,,
5546980,1,2,10.74552261,45.9695,40,,,재실,,,
5546981,1,2,0.67674997,0.7696,2,,,재실,,,
5546982,0,0,0,0,0,,,부재,,,
5546983,0,0,0,0,0,,,부재,,,
5546984,0,0,0,0,0,,,부재,,,
5546985,0,0,0,0,0,,,부재,,,
5546986,0,0,0,0,0,,,부재,,,
5546987,1,1,6.48348014,15.456,5,,,재실,,,
5546988,0,0,0,0,0,,,부재,,,
5546989,0,0,0,0,0,,,부재,,,
5546990,0,0,0,0,0,,,부재,,,
5546991,1,1,4.09443334,12.7287,9,,,재실,,,
5546992,1,2,1.99001118,9.4048,9,,,재실,,,
5546993,0,0,0,0,0,2022-09-25 18:25,주의,부재,,,
5546994,1,3,9.0094624,41.329,32,,,재실,,,
5546995,1,2,7.26979259,49.6586,81,,,재실,,,
5546996,1,2,2.86806381,24.9471,105,,,재실,,,
5546997,0,0,0,0,0,,,부재,,,
5546998,1,2,8.57335719,34.393,14,,,재실,,,
5546999,0,2,0,0,0,,,재실,,,
5547000,0,2,0,0,0,,,재실,,,
5547001,1,2,6.25874288,38.4107,28,,,재실,,,
5547002,1,1,1.49915004,1.6762,2,,,재실,,,
5547003,0,2,0,0,0,,,재실,,,
5547004,0,2,0,0,0,,,재실,,,
5547005,0,2,0,0,0,,,재실,,,
5547006,1,2,8.83586007,68.9021,45,,,재실,,,
5547007,1,2,4.40757571,24.6199,177,,,재실,,,
5547008,1,2,10.37570585,68.176,137,,,재실,,,
5547009,1,2,9.34199796,63.8367,101,,,재실,,,
5547010,1,2,5.12918569,39.7423,42,,,재실,,,
5547011,1,1,3.77791673,6.8147,6,,,재실,,,
5547012,0,0,0,0,0,,,부재,,,
5547013,0,0,0,0,0,,,부재,,,
5547014,0,0,0,0,0,,,부재,,,
5547015,0,0,0,0,0,,,부재,,,
5547016,0,0,0,0,0,,,부재,,,
5547017,0,0,0,0,0,,,부재,,,
5547018,0,0,0,0,0,,,부재,,,
5547019,0,0,0,0,0,,,부재,,,
5547020,0,0,0,0,0,,,부재,,,
5547021,1,2,9.1047957,44.5885,69,,,재실,,,
5547022,1,2,9.55345506,65.7379,78,,,재실,,,
5547023,1,2,5.28318938,33.3077,47,,,재실,,,
5547024,0,0,0,0,0,,,부재,,,
5547025,0,2,0,0,0,,,재실,,,
5547026,0,0,0,0,0,,,부재,,,
5547027,0,0,0,0,0,,,부재,,,
5547028,1,3,6.42045706,32.654,7,,,재실,,,
5547029,0,0,0,0,0,,,부재,,,
5547030,0,2,0,0,0,,,재실,,,
5547031,1,2,0.76381427,2.9731,7,,,재실,,,
5547032,1,2,5.37129997,29.8121,12,2022-09-25 21:44,주의,재실,,,
5547033,1,1,5.39090014,5.3909,1,,,재실,,,
5547034,0,0,0,0,0,,,부재,,,
5547035,0,2,0,0,0,,,재실,,,
5547036,0,0,0,0,0,,,부재,,,
5547037,0,2,0,0,0,,,재실,,,
5547038,0,0,0,0,0,,,부재,,,
5547039,0,0,0,0,0,,,부재,,,
5547040,0,0,0,0,0,,,부재,,,
5547041,0,0,0,0,0,,,부재,,,
5547042,1,2,8.44895722,76.8516,21,,,재실,,,
5547043,0,0,0,0,0,,,부재,,,
5547044,0,0,0,0,0,,,부재,,,
5547045,0,0,0,0,0,,,부재,,,
5547046,0,0,0,0,0,,,부재,,,
5547047,0,0,0,0,0,,,부재,,,
5547048,0,0,0,0,0,,,부재,,,
5547049,0,2,0,0,0,,,재실,,,
5547050,0,2,0,0,0,,,재실,,,
5547051,0,0,0,0,0,,,부재,,,
5547052,0,0,0,0,0,,,부재,,,
5547053,0,0,0,0,0,,,부재,,,
5547054,0,0,0,0,0,,,부재,,,
5547055,0,0,0,0,0,,,부재,,,
5547056,0,0,0,0,0,,,부재,,,
5547057,1,2,5.56330002,9.4959,4,,,재실,,,
5547058,0,2,0,0,0,,,재실,,,
5547059,0,0,0,0,0,,,부재,,,
5547060,0,0,0,0,0,,,부재,,,
5547061,0,0,0,0,0,,,부재,,,
5547062,1,2,4.05916425,15.2828,28,,,재실,,,
5547063,0,0,0,0,0,,,부재,,,
5547064,0,0,0,0,0,,,부재,,,
5547065,0,0,0,0,0,,,부재,,,
5547066,0,2,0,0,0,,,재실,,,
5547067,0,0,0,0,0,,,부재,,,
5547068,0,0,0,0,0,,,부재,,,
5547069,0,0,0,0,0,,,부재,,,
5547070,0,0,0,0,0,,,부재,,,
5547071,0,0,0,0,0,,,부재,,,
5547072,0,0,0,0,0,,,부재,,,
5547073,0,0,0,0,0,,,부재,,,
5547074,0,0,0,0,0,,,부재,,,
5547075,0,2,0,0,0,,,재실,,,
5547076,0,2,0,0,0,,,재실,,,
5547077,0,0,0,0,0,,,부재,,,
5547078,0,0,0,0,0,,,부재,,,
5547079,0,0,0,0,0,,,부재,,,
5547080,0,0,0,0,0,,,부재,,,
5547081,0,0,0,0,0,,,부재,,,
5547082,0,0,0,0,0,,,부재,,,
5547083,0,2,0,0,0,,,재실,,,
5547084,0,0,0,0,0,,,부재,,,
5547085,0,0,0,0,0,,,부재,,,
5547086,0,0,0,0,0,,,부재,,,
5547087,0,0,0,0,0,,,부재,,,
5547088,0,0,0,0,0,,,부재,,,
5547089,0,0,0,0,0,,,부재,,,
5547090,1,2,9.41827278,60.0833,22,,,재실,,,
5547091,0,0,0,0,0,,,부재,,,
5547092,0,0,0,0,0,,,부재,,,
5547093,0,0,0,0,0,,,부재,,,
5547094,1,1,0.22629999,0.4482,2,,,재실,,,
5547095,1,1,2.75517499,7.0747,8,,,재실,,,
5547096,0,0,0,0,0,,,부재,,,
5547097,0,0,0,0,0,,,부재,,,
5547098,0,0,0,0,0,,,부재,,,
5547099,0,0,0,0,0,,,부재,,,
5547100,0,0,0,0,0,,,부재,,,
5547101,0,0,0,0,0,,,부재,,,
5547102,0,0,0,0,0,,,부재,,,
5547103,1,2,2.51077992,4.9096,5,,,재실,,,
5547104,0,0,0,0,0,,,부재,,,
5547105,0,0,0,0,0,,,부재,,,
5547106,1,2,1.52080003,10.0894,9,,,재실,,,
5547107,1,2,5.09736387,27.8834,83,,,재실,,,
5547108,1,2,4.53908413,17.1335,19,,,재실,,,
5547109,0,0,0,0,0,,,부재,,,
5547110,1,2,3.74586901,31.1163,42,,,재실,,,
5547111,1,2,3.69188342,20.3047,12,,,재실,,,
5547112,0,0,0,0,0,,,부재,,,
5547113,1,2,4.1149435,23.9862,23,,,재실,,,
5547114,1,2,3.1180731,22.6592,52,,,재실,,,
5547115,0,0,0,0,0,,,부재,,,
5547116,0,2,0,0,0,,,재실,,,
5547117,0,0,0,0,0,,,부재,,,
5547118,0,0,0,0,0,,,부재,,,
5547119,0,0,0,0,0,,,부재,,,
5547120,0,0,0,0,0,,,부재,,,
5547121,0,0,0,0,0,,,부재,,,
5547122,0,0,0,0,0,,,부재,,,
5547123,0,0,0,0,0,,,부재,,,
5547124,1,2,0.34281112,5.1411,9,,,재실,,,
5547125,0,2,0,0,0,,,재실,,,
5547126,1,2,7.50527994,40.8248,25,,,재실,,,
5547127,1,2,8.01845234,55.4648,130,,,재실,,,
5547128,0,0,0,0,0,,,부재,,,
5547129,1,2,5.00398573,48.5984,21,,,재실,,,
5547130,1,2,6.6494441,64.0262,136,,,재실,,,
5547131,1,2,6.07700912,28.9766,22,2022-09-26 05:55,주의,재실,,,
5547132,1,3,10.68575166,39.6386,62,,,재실,,,
5547133,1,2,9.24946075,51.23,56,,,재실,,,
5547134,1,2,4.00303158,20.8674,19,,,재실,,,
5547135,1,2,1.99498333,18.3444,36,,,재실,,,
5547136,0,0,0,0,0,,,부재,,,
5547137,1,2,4.20890976,26.4617,41,,,재실,,,
5547138,0,0,0,0,0,,,부재,,,
5547139,1,2,0.1043,0.1721,2,,,재실,,,
5547140,0,2,0,0,0,,,재실,,,
5547141,1,2,6.90597501,58.0224,24,,,재실,,,
5547142,0,0,0,0,0,,,부재,,,
5547143,0,0,0,0,0,,,부재,,,
5547144,1,2,14.65885409,70.9826,24,,,재실,,,
5547145,1,2,8.77737386,42.508,23,,,재실,,,
5547146,1,2,4.75835004,16.3861,14,2022-09-26 07:11,주의,재실,,,
5547147,1,1,0.48239999,1.053,3,,,재실,,,
5547148,1,1,0.18772499,0.7509,4,,,재실,,,
5547149,1,2,6.41917993,42.0993,25,,,재실,,,
5547150,1,2,2.81687659,54.9387,128,,,재실,,,
5547151,1,1,3.00991245,23.6001,8,,,재실,,,
5547152,1,1,9.80723748,30.2762,8,,,재실,,,
5547153,1,2,10.01130425,54.317,47,,,재실,,,
5547154,1,4,9.07341988,51.1447,201,,,재실,,,
5547155,1,2,5.71907403,58.3077,273,,,재실,,,
5547156,1,2,7.04567261,56.5746,190,,,재실,,,
5547157,1,2,5.63374515,47.0321,186,,,재실,,,
5547158,1,2,14.24577497,33.4331,20,,,재실,,,
5547159,1,1,1.27009613,31.3229,26,,,재실,,,
5547160,1,2,8.71885008,29.9531,12,,,재실,,,
5547161,1,2,5.3110783,36.3481,166,,,재실,,,
5547162,1,2,10.35494772,34.0609,67,2022-09-26 08:31,주의,재실,,,
5547163,1,2,12.19089613,69.8508,156,,,재실,,,
5547164,1,1,1.98768253,18.0213,23,,,재실,,,
5547165,1,1,3.00221501,16.8879,20,,,재실,,,
5547166,1,1,9.14403183,45.7178,69,,,재실,,,
5547167,1,1,6.36619999,45.703,50,,,재실,,,
5547168,1,1,4.67988635,30.1663,44,,,재실,,,
5547169,1,1,3.04016674,16.8824,9,,,재실,,,
5547170,1,1,12.65585355,47.2417,41,,,재실,,,
5547171,1,1,11.79683097,47.1317,29,,,재실,,,
5547172,1,1,7.32415961,47.226,47,,,재실,,,
5547173,1,1,8.43746536,30.1865,26,,,재실,,,
5547174,1,1,11.97763373,47.2417,62,,,재실,,,
5547175,1,1,14.69672217,47.289,45,,,재실,,,
5547176,1,1,8.82965395,47.0379,37,,,재실,,,
5547177,1,2,16.1182402,69.3406,92,,,재실,,,
5547178,1,2,11.1075128,73.0395,31,,,재실,,,
5547179,0,0,0,0,0,,,부재,,,
5547180,1,2,9.05541674,56.7027,36,,,재실,,,
5547181,1,2,6.81561408,72.1198,128,,,재실,,,
5547182,1,2,4.37164004,12.7628,5,,,재실,,,
5547183,1,2,7.2938873,43.9122,47,,,재실,,,
5547184,1,2,10.41809197,52.9553,25,,,재실,,,
5547185,1,2,10.76717132,38.9646,56,,,재실,,,
5547186,0,0,0,0,0,,,부재,,,
5547187,1,1,3.1752936,9.7639,47,,,재실,,,
5547188,1,2,3.4067228,14.8049,57,,,재실,,,
5547189,1,2,2.93243156,11.6607,19,,,재실,,,
5547190,0,2,0,0,0,,,재실,,,
5547191,1,2,7.66211427,31.2783,63,,,재실,,,
5547192,0,0,0,0,0,,,부재,,,
5547193,0,0,0,0,0,,,부재,,,
5547194,0,0,0,0,0,,,부재,,,
5547195,1,2,6.5779665,18.3478,6,,,재실,,,
5547196,0,0,0,0,0,,,부재,,,
5547197,0,0,0,0,0,,,부재,,,
5547198,1,1,0.03686667,0.1091,3,,,재실,,,
5547199,1,2,8.36647774,46.4876,54,,,재실,,,
5547200,1,2,8.41414162,54.6851,137,,,재실,,,
5547201,1,2,3.75783617,43.727,94,,,재실,,,
5547202,1,2,4.18358722,17.6887,94,,,재실,,,
5547203,1,2,4.61084213,46.5845,102,2022-09-26 11:55,주의,재실,,,
5547204,0,0,0,0,0,,,부재,,,
5547205,1,2,4.83552813,66.5023,103,,,재실,,,
5547206,1,1,1.19382,6.0185,20,,,재실,,,
5547207,1,2,4.57705572,41.8816,70,,,재실,,,
5547208,1,1,1.74689996,1.7469,1,,,재실,,,
5547209,0,0,0,0,0,,,부재,,,
5547210,0,0,0,0,0,,,부재,,,
5547211,1,1,21.02019967,62.9768,3,,,재실,,,
5547212,0,0,0,0,0,,,부재,,,
5547213,1,2,6.96972725,18.1506,22,,,재실,,,
5547214,1,2,7.97379155,45.3195,59,,,재실,,,
5547215,1,1,24.36404957,48.3821,2,,,재실,,,
5547216,1,2,11.90607534,28.8467,4,,,재실,,,
5547217,0,0,0,0,0,,,부재,,,
5547218,0,0,0,0,0,,,부재,,,
5547219,0,0,0,0,0,,,부재,,,
5547220,1,1,1.21851665,1.8531,6,,,재실,,,
5547221,1,2,7.26734327,38.5701,134,,,재실,,,
5547222,1,2,7.2249484,45.4509,60,,,재실,,,
5547223,0,0,0,0,0,,,부재,,,
5547224,0,0,0,0,0,,,부재,,,
5547225,0,0,0,0,0,,,부재,,,
5547226,1,2,4.09844001,10.8883,15,,,재실,,,
5547227,1,2,10.19424533,50.3924,86,,,재실,,,
5547228,0,0,0,0,0,,,부재,,,
5547229,0,0,0,0,0,,,부재,,,
5547230,1,2,2.01837998,4.2281,5,,,재실,,,
5547231,0,0,0,0,0,,,부재,,,
5547232,0,0,0,0,0,,,부재,,,
5547233,1,2,1.80064004,4.3038,5,,,재실,,,
5547234,0,0,0,0,0,,,부재,,,
5547235,0,2,0,0,0,,,재실,,,
5547236,1,1,4.71607996,11.5518,5,,,재실,,,
5547237,0,0,0,0,0,,,부재,,,
5547238,0,2,0,0,0,,,재실,,,
5547239,0,0,0,0,0,,,부재,,,
5547240,0,0,0,0,0,,,부재,,,
5547241,0,0,0,0,0,,,부재,,,
5547242,1,2,9.7964497,71.1282,10,,,재실,,,
5547243,0,0,0,0,0,,,부재,,,
5547244,0,0,0,0,0,,,부재,,,
5547245,1,2,4.92076665,14.1209,6,,,재실,,,
5547246,1,2,2.30239999,4.3876,5,,,재실,,,
5547247,0,0,0,0,0,,,부재,,,
5547248,1,2,2.32424,5.2317,5,,,재실,,,
5547249,0,0,0,0,0,,,부재,,,
5547250,0,0,0,0,0,,,부재,,,
5547251,0,0,0,0,0,,,부재,,,
5547252,0,0,0,0,0,,,부재,,,
5547253,1,2,0.6739,1.3333,5,,,재실,,,
5547254,0,0,0,0,0,,,부재,,,
5547255,0,0,0,0,0,,,부재,,,
5547256,0,0,0,0,0,,,부재,,,
5547257,0,0,0,0,0,,,부재,,,
5547258,0,0,0,0,0,,,부재,,,
5547259,0,0,0,0,0,,,부재,,,
5547260,0,0,0,0,0,,,부재,,,
5547261,0,0,0,0,0,,,부재,,,
5547262,0,0,0,0,0,,,부재,,,
5547263,0,0,0,0,0,,,부재,,,
5547264,0,0,0,0,0,,,부재,,,
5547265,0,0,0,0,0,,,부재,,,
5547266,1,2,8.86790624,55.5086,32,,,재실,,,
5547267,0,0,0,0,0,,,부재,,,
5547268,0,2,0,0,0,,,재실,,,
5547269,0,0,0,0,0,,,부재,,,
5547270,0,0,0,0,0,,,부재,,,
5547271,0,2,0,0,0,,,재실,,,
5547272,1,2,14.27191095,57.3602,9,,,재실,,,
5547273,1,1,1.0448889,3.9098,27,,,재실,,,
5547274,0,0,0,0,0,,,부재,,,
5547275,1,1,2.78783846,12.4768,26,,,재실,,,
5547276,0,0,0,0,0,,,부재,,,
5547277,0,0,0,0,0,,,부재,,,
5547278,0,0,0,0,0,,,부재,,,
5547279,0,0,0,0,0,,,부재,,,
5547280,0,0,0,0,0,,,부재,,,
5547281,1,1,0.0094,0.0094,1,,,재실,,,
5547282,0,0,0,0,0,,,부재,,,
5547283,1,1,6.29181824,16.3426,11,,,재실,,,
5547284,1,1,2.50994063,8.1019,32,,,재실,,,
5547285,1,1,2.56027271,10.5145,77,,,재실,,,
5547286,1,2,5.38574479,48.9241,154,,,재실,,,
5547287,0,2,0,0,0,,,재실,,,
5547288,0,0,0,0,0,,,부재,,,
5547289,0,0,0,0,0,,,부재,,,
5547290,0,2,0,0,0,,,재실,,,
5547291,0,0,0,0,0,,,부재,,,
5547292,0,0,0,0,0,,,부재,,,
5547293,0,0,0,0,0,,,부재,,,
5547294,0,0,0,0,0,,,부재,,,
5547295,1,1,1.11623334,1.7257,3,,,재실,,,
5547296,1,2,3.48576543,34.8238,55,,,재실,,,
5547297,1,2,5.24594797,35.7426,25,,,재실,,,
5547298,1,2,2.19826251,5.5578,8,,,재실,,,
5547299,1,2,4.38764214,25.4776,19,,,재실,,,
5547300,1,2,1.28212499,3.2092,4,,,재실,,,
5547301,0,0,0,0,0,,,부재,,,
5547302,1,2,7.92509092,30.0451,11,,,재실,,,
5547303,0,0,0,0,0,,,부재,,,
5547304,1,2,6.32599499,15.6915,20,,,재실,,,
5547305,1,2,2.8667923,15.5031,13,,,재실,,,
5547306,1,2,1.91481429,6.3015,7,,,재실,,,
5547307,0,0,0,0,0,,,부재,,,
5547308,0,2,0,0,0,,,재실,,,
5547309,1,1,0.0033,0.0033,1,,,재실,,,
5547310,0,2,0,0,0,,,재실,,,
5547311,0,2,0,0,0,,,재실,,,
5547312,0,0,0,0,0,,,부재,,,
5547313,1,2,2.53,5.2015,5,,,재실,,,
5547314,1,2,9.85341223,44.8237,41,,,재실,,,
5547315,1,2,3.5934,6.7022,5,,,재실,,,
5547316,0,0,0,0,0,,,부재,,,
5547317,1,2,3.47785544,12.9393,9,,,재실,,,
5547318,1,2,4.34261433,11.5635,7,,,재실,,,
5547319,0,0,0,0,0,,,부재,,,
5547320,1,2,2.26422856,9.0646,7,,,재실,,,
5547321,0,0,0,0,0,,,부재,,,
5547322,1,2,2.84876672,9.0782,6,,,재실,,,
5547323,1,2,6.83410006,20.2108,3,,,재실,,,
5547324,0,0,0,0,0,,,부재,,,
5547325,0,0,0,0,0,,,부재,,,
5547326,1,2,0.62374002,2.357,5,,,재실,,,
5547327,1,2,0.777575,1.9885,4,,,재실,,,
5547328,1,2,4.21100007,16.6821,9,,,재실,,,
5547329,1,1,9.39630008,40.5154,18,,,재실,,,
5547330,0,0,0,0,0,,,부재,,,
5547331,1,1,0.86804998,1.6448,2,,,재실,,,
5547332,0,0,0,0,0,,,부재,,,
5547333,1,1,2.35439995,14.2448,9,,,재실,,,
5547334,0,0,0,0,0,,,부재,,,
5547335,0,2,0,0,0,,,재실,,,
5547336,0,0,0,0,0,,,부재,,,
5547337,0,0,0,0,0,,,부재,,,
5547338,0,0,0,0,0,,,부재,,,
5547339,0,0,0,0,0,,,부재,,,
5547340,0,0,0,0,0,,,부재,,,
5547341,0,0,0,0,0,,,부재,,,
5547342,0,0,0,0,0,,,부재,,,
5547343,1,1,0.1332,0.1778,2,,,재실,,,
5547344,0,0,0,0,0,,,부재,,,
5547345,0,0,0,0,0,,,부재,,,
5547346,0,0,0,0,0,,,부재,,,
5547347,0,0,0,0,0,,,부재,,,
5547348,0,0,0,0,0,,,부재,,,
5547349,0,0,0,0,0,,,부재,,,
5547350,0,0,0,0,0,,,부재,,,
5547351,0,0,0,0,0,,,부재,,,
5547352,0,0,0,0,0,,,부재,,,
5547353,0,0,0,0,0,,,부재,,,
5547354,0,0,0,0,0,,,부재,,,
5547355,0,0,0,0,0,,,부재,,,
5547356,0,0,0,0,0,,,부재,,,
5547357,1,2,0.96423334,1.6129,3,,,재실,,,
5547358,0,0,0,0,0,,,부재,,,
5547359,0,0,0,0,0,,,부재,,,
5547360,0,0,0,0,0,,,부재,,,
5547361,0,0,0,0,0,,,부재,,,
5547362,0,0,0,0,0,,,부재,,,
5547363,0,0,0,0,0,,,부재,,,
5547364,0,0,0,0,0,,,부재,,,
5547365,0,0,0,0,0,,,부재,,,
5547366,0,0,0,0,0,,,부재,,,
5547367,0,0,0,0,0,,,부재,,,
5547368,0,0,0,0,0,,,부재,,,
5547369,0,0,0,0,0,,,부재,,,
5547370,0,0,0,0,0,,,부재,,,
5547371,0,0,0,0,0,,,부재,,,
5547372,0,2,0,0,0,,,재실,,,
5547373,0,0,0,0,0,,,부재,,,
5547374,0,0,0,0,0,,,부재,,,
5547375,1,2,7.65177264,68.529,11,,,재실,,,
5547376,0,0,0,0,0,,,부재,,,
5547377,0,0,0,0,0,,,부재,,,
5547378,0,0,0,0,0,,,부재,,,
5547379,0,0,0,0,0,,,부재,,,
5547380,0,0,0,0,0,,,부재,,,
5547381,0,0,0,0,0,,,부재,,,
5547382,0,0,0,0,0,,,부재,,,
5547383,0,0,0,0,0,,,부재,,,
5547384,0,0,0,0,0,,,부재,,,
5547385,1,2,3.3772435,20.9115,46,,,재실,,,
5547386,0,0,0,0,0,,,부재,,,
5547387,0,0,0,0,0,,,부재,,,
5547388,0,0,0,0,0,,,부재,,,
5547389,0,2,0,0,0,,,재실,,,
5547390,0,0,0,0,0,,,부재,,,
5547391,1,2,5.37296793,18.9146,53,,,재실,,,
5547392,1,2,3.63575621,20.5738,16,,,재실,,,
5547393,0,0,0,0,0,,,부재,,,
5547394,0,0,0,0,0,,,부재,,,
5547395,1,2,4.54984564,17.8384,46,,,재실,,,
5547396,1,2,6.56495386,17.6565,13,,,재실,,,
5547397,1,2,5.05592257,16.1258,31,,,재실,,,
5547398,1,2,3.13975555,13.3934,9,,,재실,,,
5547399,0,0,0,0,0,,,부재,,,
5547400,0,0,0,0,0,,,부재,,,
5547401,1,2,4.7747357,27.9942,84,,,재실,,,
5547402,1,2,5.13959642,35.4032,29,,,재실,,,
5547403,1,2,3.84304169,22.2976,24,,,재실,,,
5547404,1,2,5.67268004,38.5213,65,,,재실,,,
5547405,1,2,3.79697027,22.3289,37,,,재실,,,
5547406,0,0,0,0,0,,,부재,,,
5547407,1,2,2.27537289,23.8011,59,,,재실,,,
5547408,0,0,0,0,0,,,부재,,,
5547409,0,0,0,0,0,,,부재,,,
5547410,1,2,4.18263321,10.7918,9,,,재실,,,
5547411,0,0,0,0,0,,,부재,,,
5547412,0,0,0,0,0,,,부재,,,
5547413,0,0,0,0,0,,,부재,,,
5547414,0,0,0,0,0,,,부재,,,
5547415,0,0,0,0,0,,,부재,,,
5547416,0,0,0,0,0,,,부재,,,
5547417,0,0,0,0,0,,,부재,,,
5547418,0,0,0,0,0,,,부재,,,
5547419,1,2,6.53124862,33.5787,68,,,재실,,,
5547420,1,2,5.63274369,24.761,48,,,재실,,,
5547421,1,3,3.8204146,24.0902,89,,,재실,,,
5547422,1,2,6.8707393,62.9596,145,,,재실,,,
5547423,1,2,5.2959058,15.5208,17,,,재실,,,
5547424,1,2,10.60513334,68.6278,138,,,재실,,,
5547425,1,2,0.77711999,1.2055,5,,,재실,,,
5547426,1,2,4.92616818,24.204,22,,,재실,,,
5547427,1,2,2.24992,7.4715,5,,,재실,,,
5547428,1,2,1.20520002,2.4495,5,,,재실,,,
5547429,1,2,0.56362223,6.031,9,,,재실,,,
5547430,1,2,5.88056996,29.7431,20,,,재실,,,
5547431,0,0,0,0,0,,,부재,,,
5547432,0,2,0,0,0,,,재실,,,
5547433,1,2,3.00678002,6.0155,5,,,재실,,,
5547434,1,2,0.83116669,2.3682,3,,,재실,,,
5547435,1,2,3.59173932,46.3058,56,,,재실,,,
5547436,0,0,0,0,0,,,부재,,,
5547437,1,2,14.55765918,55.4745,27,,,재실,,,
5547438,1,1,1.00402,3.2305,5,,,재실,,,
5547439,0,0,0,0,0,,,부재,,,
5547440,0,0,0,0,0,,,부재,,,
5547441,1,1,9.2239778,40.3358,9,,,재실,,,
5547442,1,1,18.70883367,42.9625,6,,,재실,,,
5547443,1,1,10.97898735,47.5939,16,,,재실,,,
5547444,1,2,4.34003737,32.3145,91,,,재실,,,
5547445,1,1,0.19345,0.2186,2,,,재실,,,
5547446,0,0,0,0,0,,,부재,,,
5547447,0,0,0,0,0,,,부재,,,
5547448,1,1,14.10884982,36.5832,6,,,재실,,,
5547449,1,3,7.94925749,51.9282,167,,,재실,,,
5547450,1,2,7.95340597,50.7741,152,,,재실,,,
5547451,1,2,4.31617272,12.9796,11,,,재실,,,
5547452,0,0,0,0,0,,,부재,,,
5547453,1,2,9.12566397,54.815,50,,,재실,,,
5547454,1,2,10.42199162,37.4674,83,,,재실,,,
5547455,1,2,4.88213087,51.4468,146,,,재실,,,
5547456,0,0,0,0,0,,,부재,,,
5547457,0,2,0,0,0,,,재실,,,
5547458,0,0,0,0,0,,,부재,,,
5547459,1,2,5.55611084,35.7308,37,,,재실,,,
5547460,1,2,5.88940001,12.5474,7,,,재실,,,
5547461,1,2,9.27492753,40.0494,40,,,재실,,,
5547462,1,1,2.9582181,24.5159,11,,,재실,,,
5547463,1,2,3.20932502,14.7573,16,,,재실,,,
5547464,1,2,4.80919147,24.2235,47,,,재실,,,
5547465,1,2,10.12800405,49.1358,73,,,재실,,,
5547466,1,2,5.97473033,22.1644,33,,,재실,,,
5547467,1,2,4.66330967,16.2439,31,,,재실,,,
5547468,0,0,0,0,0,,,부재,,,
5547469,0,2,0,0,0,2022-09-27 10:09,주의,재실,,,
5547470,0,2,0,0,0,2022-09-27 10:13,주의,재실,,,
5547470,0,2,0,0,0,2022-09-27 10:12,주의,재실,,,
5547471,1,2,0.28376364,5.5499,11,,,재실,,,
5547472,0,2,0,0,0,,,재실,,,
5547473,1,2,4.38763004,15.6141,20,,,재실,,,
5547474,1,2,8.21325372,48.0365,13,,,재실,,,
5547475,0,0,0,0,0,,,부재,,,
5547476,0,0,0,0,0,,,부재,,,
5547477,0,0,0,0,0,,,부재,,,
5547478,1,2,2.58883885,31.446,18,,,재실,,,
5547479,0,0,0,0,0,,,부재,,,
5547480,0,0,0,0,0,,,부재,,,
5547481,0,0,0,0,0,,,부재,,,
5547482,1,2,10.53271824,69.0853,38,,,재실,,,
5547483,0,0,0,0,0,,,부재,,,
5547484,0,2,0,0,0,,,재실,,,
5547485,1,2,7.90673772,39.0567,8,,,재실,,,
5547486,0,2,0,0,0,,,재실,,,
5547487,0,0,0,0,0,,,부재,,,
5547488,1,2,5.24751663,14.2632,12,,,재실,,,
5547489,1,2,4.05767086,13.3706,24,,,재실,,,
5547490,1,2,8.02284413,60.7367,43,,,재실,,,
5547491,1,2,5.15620437,14.0594,46,,,재실,,,
5547492,1,2,6.10264999,33.128,36,,,재실,,,
5547493,0,0,0,0,0,,,부재,,,
5547494,1,2,5.75345003,16.6755,34,,,재실,,,
5547495,1,2,2.61116921,42.0841,104,,,재실,,,
5547496,1,1,2.43327273,7.5607,11,,,재실,,,
5547497,0,0,0,0,0,,,부재,,,
5547498,1,1,4.79259997,9.481,2,,,재실,,,
5547499,0,0,0,0,0,,,부재,,,
5547500,1,1,5.02656084,27.6647,23,,,재실,,,
5547501,1,2,11.12925837,47.7103,24,,,재실,,,
5547502,1,2,12.51255,39.0057,14,,,재실,,,
5547503,1,2,5.88344003,13.7404,10,,,재실,,,
5547504,1,2,10.8492934,57.9739,30,,,재실,,,
5547505,1,2,4.97291138,38.1347,158,,,재실,,,
5547506,1,1,1.33019996,1.3302,1,,,재실,,,
5547507,1,1,3.23472003,9.7936,5,,,재실,,,
5547508,1,2,2.02646005,4.3843,5,,,재실,,,
5547509,0,0,0,0,0,,,부재,,,
5547510,0,0,0,0,0,,,부재,,,
5547511,1,2,3.32381371,30.9425,102,,,재실,,,
5547512,1,2,4.95272726,15.0572,11,,,재실,,,
5547513,1,2,11.89717183,54.401,78,,,재실,,,
5547514,1,2,6.07817567,35.8102,41,,,재실,,,
5547515,0,0,0,0,0,,,부재,,,
5547516,0,2,0,0,0,,,재실,,,
5547517,0,0,0,0,0,,,부재,,,
